,Date,Calories,Fat (g),Carbohydrates (g),Protein (g)
3760,2025-07-25,1016.6,82.9,37.3,41.2
3761,2025-07-26,1729.2,78.0,172.1,83.0
3762,2025-07-26,1016.6,82.9,37.3,41.2
3763,2025-07-27,625.0,30.9,28.1,57.7
3764,2025-07-27,1248.9,105.2,9.1,68.8
3765,2025-07-27,1016.6,82.9,37.3,41.2
3766,2025-07-28,748.0,38.0,78.0,21.6
3767,2025-07-28,630.0,49.5,0.0,46.0
3768,2025-07-28,503.4,42.2,0.1,30.7
3769,2025-07-28,1016.6,82.9,37.3,41.2
3770,2025-07-29,1378.0,87.5,78.0,67.6
3771,2025-07-29,493.2,41.4,3.4,27.3
3772,2025-07-29,1016.6,82.9,37.3,41.2
3773,2025-07-30,1438.6,118.8,14.1,77.6
3774,2025-07-30,437.0,25.5,0.0,51.8
3775,2025-07-30,1016.6,82.9,37.3,41.2
3776,2025-07-31,437.0,25.5,0.0,51.8
3777,2025-07-31,1440.2,121.1,11.7,78.4
3778,2025-07-31,1016.6,82.9,37.3,41.2
3779,2025-08-01,1014.7,86.4,10.5,52.8
3780,2025-08-01,992.0,0.0,28.0,8.0
3781,2025-08-02,1616.0,137.6,16.9,84.0
3782,2025-08-02,437.0,25.5,0.0,51.8
3783,2025-08-02,1016.6,82.9,37.3,41.2
3784,2025-08-03,1281.8,109.0,15.2,65.1
3785,2025-08-04,1476.3,125.6,17.5,75.1
3786,2025-08-04,437.0,25.5,0.0,51.8
3787,2025-08-04,990.0,81.3,35.7,40.2
3788,2025-08-05,1311.5,111.5,16.9,65.6
3789,2025-08-05,630.0,49.5,0.0,46.0
3790,2025-08-05,1016.6,82.9,37.3,41.2
3791,2025-08-06,418.9,26.5,0.0,39.7
3792,2025-08-06,1186.6,101.0,13.7,60.6
3793,2025-08-06,264.3,7.6,47.2,2.7
3794,2025-08-06,1016.6,82.9,37.3,41.2
3795,2025-08-07,1760.0,107.9,98.4,103.7
3796,2025-08-07,115.8,3.3,20.7,1.2
3797,2025-08-07,1016.6,82.9,37.3,41.2
3798,2025-08-08,1862.0,0.0,0.0,0.0
3799,2025-08-08,1016.6,82.9,37.3,41.2
3800,2025-08-09,1306.0,111.1,15.1,66.7
3801,2025-08-09,476.3,22.2,41.4,25.6
3802,2025-08-09,1081.5,89.0,13.1,52.9
3803,2025-08-10,1292.9,110.0,15.8,65.4
3804,2025-08-10,647.0,31.5,37.5,53.9
3805,2025-08-10,558.4,47.5,6.3,28.7
3806,2025-08-11,1664.0,91.9,119.7,92.6
3807,2025-08-11,988.8,84.5,3.8,56.6
3808,2025-08-12,2785.9,200.6,133.4,89.3
3809,2025-08-13,1648.0,140.8,6.4,94.4
3810,2025-08-13,1242.0,73.8,107.4,33.6
3811,2025-08-14,2264.7,183.2,54.6,105.2
3812,2025-08-14,630.0,49.5,0.0,46.0
3813,2025-08-15,1087.9,92.6,12.4,55.7
3814,2025-08-15,504.0,39.6,0.0,36.8
3815,2025-08-15,1016.6,82.9,37.3,41.2
